Date,Event Type,Asset,Message,SMP,Price Spike (>$200),Max SMP After Event,Max SMP Growth from Event,Max SMP Date,Max SMP Minutes from Event,Min SMP After Event,Min SMP Reduction from Event,Min SMP Date,Min SMP Minutes from Event,Avg SMP before Event,Avg SMP After Event,Total AB Demand (MW),AB Total Intertie Trade (MW),AB - BC Intertie (MW),AB - MT Intertie (MW),AB - SK Intertie (MW)
2018-06-15 13:12:00,maintenance,AESO,The AESO is doing planned maintenance shortly approx 30 min. ADaMS/ETS will remain fully functional. ETS users may experience connectivity issues. If connection is lost  restart your browser and you will be able to log back in immediately.,38.12,NO,45.87,20.330535152151107,2018-06-15 13:43:00,31.0,38.12,0.0,2018-06-15 13:12:00,0.0,36.991722222222194,42.46477777777768,9832.0,-720.0,-503.0,-217.0,0.0
2018-06-15 21:53:00,offline,Keephills 2,Keephills 2 off line.,31.75,NO,31.75,0.0,2018-06-15 21:53:00,0.0,31.5,0.7874015748031482,2018-06-16 00:41:00,168.0,31.67233333333324,31.733333333333334,9130.0,-550.0,-297.0,-256.0,0.0
2018-06-16 00:01:00,online,Sundance 4,Sundance 4 on line.,31.75,NO,31.75,0.0,2018-06-16 00:01:00,0.0,25.85,18.582677165354323,2018-06-16 02:02:00,121.0,31.71011111111111,28.821000000000083,8522.0,-487.0,-252.0,-236.0,0.0
2018-06-16 14:26:00,offline,Path 83,Path 83 out of service.,27.19,NO,33.26,22.324383964692895,2018-06-16 15:08:00,42.0,27.19,0.0,2018-06-16 14:26:00,0.0,29.002833333333232,32.587055555555665,9223.0,-480.0,-310.0,-94.0,-76.0
2018-06-16 14:55:00,online,Path 83,Path 83 back in service.,31.75,NO,33.26,4.7559055118110205,2018-06-16 15:08:00,13.0,31.75,0.0,2018-06-16 14:55:00,0.0,28.895666666666656,33.05833333333344,9223.0,-480.0,-310.0,-94.0,-76.0
2018-06-17 22:53:00,offline,Sundance 6,Sundance 6 offline.,33.25,NO,33.26,0.030075187969913486,2018-06-17 23:00:00,7.0,31.0,6.766917293233088,2018-06-18 01:48:00,175.0,34.67666666666679,32.44361111111111,9207.0,-623.0,-305.0,-247.0,-76.0
2018-06-18 01:00:00,online,Battle 3,Battle River 3 online.,31.75,NO,31.75,0.0,2018-06-18 01:00:00,0.0,27.19,14.362204724409445,2018-06-18 02:19:00,79.0,32.94627777777785,29.023277777777704,8397.0,-511.0,-209.0,-227.0,-76.0
2018-06-20 07:46:00,online,Keephills 2,Keephills 2 on line.,110.0,NO,174.37,58.51818181818182,2018-06-20 09:34:00,108.0,46.06,58.127272727272725,2018-06-20 08:07:00,21.0,43.426333333333396,81.68655555555553,9299.0,-816.0,-497.0,-246.0,-76.0
2018-06-20 14:03:00,offline,Path 83,Path 83 forced out of service,809.46,YES,809.46,0.0,2018-06-20 14:03:00,0.0,86.17,89.35463148271687,2018-06-20 14:58:00,55.0,110.90783333333313,364.83172222222163,10121.0,-524.0,-443.0,-6.0,-75.0
2018-06-21 08:35:00,online,Sundance 6,Sundance 6 on line.,166.29,YES,799.45,380.75650971194904,2018-06-21 10:11:00,96.0,91.47,44.99368572974923,2018-06-21 11:11:00,156.0,64.44094444444461,355.69566666666617,9652.0,-546.0,-471.0,0.0,-75.0
2018-06-22 13:13:00,online,Path 83,Path 83 back in service.,43.71,NO,102.19,133.79089453214368,2018-06-22 15:41:00,148.0,43.71,0.0,2018-06-22 13:13:00,0.0,58.475722222222025,55.93422222222235,10206.0,-610.0,-500.0,-9.0,-102.0
2018-06-22 15:38:00,offline,Path 1,Path 1 and Path 83 out service.,46.06,NO,102.19,121.8627876682588,2018-06-22 15:41:00,3.0,31.74,31.089882761615296,2018-06-22 17:06:00,88.0,45.78583333333352,51.80333333333326,10163.0,-561.0,-416.0,-43.0,-102.0
2018-06-22 16:07:00,online,Path 1,Path 1 back in service.,102.19,NO,102.19,0.0,2018-06-22 16:07:00,0.0,31.5,69.17506605342989,2018-06-22 19:00:00,173.0,53.984888888889024,41.37922222222211,9880.0,-82.0,-17.0,-3.0,-55.0
2018-06-22 16:29:00,online,Path 83,Path 83 back in service.,46.06,NO,46.06,0.0,2018-06-22 16:29:00,0.0,31.0,32.69648284845853,2018-06-22 19:09:00,160.0,60.716166666666766,32.995611111111,9880.0,-82.0,-17.0,-3.0,-55.0
2018-06-22 16:41:00,online,Path 83,Path 83 back in service.,46.06,NO,46.06,0.0,2018-06-22 16:41:00,0.0,31.0,32.69648284845853,2018-06-22 19:09:00,148.0,60.71616666666667,31.99161111111102,9880.0,-82.0,-17.0,-3.0,-55.0
2018-06-23 00:07:00,offline,HR Milner,HR Milner off line,31.74,NO,31.74,0.0,2018-06-23 00:07:00,0.0,27.18,14.366729678638935,2018-06-23 02:18:00,131.0,31.685722222222097,28.573222222222295,8676.0,-494.0,-320.0,-170.0,-4.0
2018-06-23 00:23:00,offline,Battle 3,Battle River 3 off line.,31.74,NO,31.74,0.0,2018-06-23 00:23:00,0.0,27.18,14.366729678638935,2018-06-23 02:18:00,115.0,31.707055555555417,28.167888888888942,8676.0,-494.0,-320.0,-170.0,-4.0
2018-06-23 23:23:00,offline,Path 83,Path 83 out of service.,33.26,NO,33.26,0.0,2018-06-23 23:23:00,0.0,27.19,18.25015033072759,2018-06-24 02:10:00,167.0,31.892166666666586,31.587833333333275,9016.0,-621.0,-531.0,-90.0,0.0
2018-06-24 00:38:00,online,Path 83,Path 83 in service.,31.75,NO,31.75,0.0,2018-06-24 00:38:00,0.0,27.18,14.393700787401576,2018-06-24 02:35:00,117.0,32.277611111111135,29.29950000000007,8780.0,-579.0,-583.0,3.0,0.0
2018-06-25 02:16:00,online,Battle 3,Battle River 3 on line,27.18,NO,27.19,0.03679175864605977,2018-06-25 03:28:00,72.0,27.18,0.0,2018-06-25 02:16:00,0.0,29.438611111111147,27.181000000000004,8605.0,-820.0,-588.0,-234.0,2.0
2018-06-25 07:03:00,online,other,Calgary Energy Centre online,27.19,NO,42.16,55.05700625229861,2018-06-25 09:40:00,157.0,27.19,0.0,2018-06-25 07:03:00,0.0,28.348555555555503,34.79638888888887,9522.0,-835.0,-603.0,-232.0,0.0
2018-06-25 12:31:00,maintenance,AESO,The AESO is doing system maintenance today at 1:10pm MDT for approx 30 minutes. Users may lose ETS access  and will be able to log back in immediately. There is no impact to ADaMS.,96.0,NO,108.76,13.291666666666679,2018-06-25 12:55:00,24.0,34.34,64.22916666666667,2018-06-25 15:17:00,166.0,47.31200000000002,67.67077777777762,10391.0,-541.0,-474.0,-214.0,147.0
2018-06-25 13:09:00,offline,Sheerness 2,Sheerness #2 offline,101.49,NO,101.49,0.0,2018-06-25 13:09:00,0.0,33.26,67.22829835451769,2018-06-25 15:52:00,163.0,60.32305555555551,54.81266666666668,10430.0,-535.0,-457.0,-220.0,147.0
2018-06-25 16:28:00,offline,Path 83,Path 83 out of service,46.06,NO,46.06,0.0,2018-06-25 16:28:00,0.0,33.26,27.789839339991328,2018-06-25 18:36:00,128.0,48.60822222222221,37.89788888888892,10379.0,-394.0,-429.0,-112.0,147.0
2018-06-25 19:41:00,offline,Battle 4,Battle River 4 off line.,33.26,NO,45.2,35.89897775105233,2018-06-25 21:00:00,79.0,31.75,4.539987973541781,2018-06-25 19:55:00,14.0,37.081777777777845,34.44211111111113,10039.0,-445.0,-592.0,0.0,147.0
2018-06-25 20:20:00,offline,line 1,Sheerness 1 off line.,31.75,NO,45.2,42.36220472440946,2018-06-25 21:00:00,40.0,31.74,0.03149606299213126,2018-06-25 23:09:00,169.0,35.11750000000007,34.396,9817.0,-482.0,-628.0,0.0,147.0
2018-06-25 22:24:00,online,line 1,Sheerness 1 on line.,31.75,NO,34.34,8.15748031496064,2018-06-25 23:00:00,36.0,25.1,20.944881889763778,2018-06-26 00:57:00,153.0,34.60172222222224,29.077499999999993,9352.0,-246.0,-395.0,0.0,147.0
2018-06-27 08:32:00,offline,service 1201L,1201L out of service.,40.57,NO,46.06,13.532166625585408,2018-06-27 10:20:00,108.0,40.57,0.0,2018-06-27 08:32:00,0.0,27.4126666666666,42.90905555555576,9335.0,-15.0,-13.0,0.0,-3.0
2018-06-27 10:00:00,online,Battle 4,Battle River 4 on line.,40.57,NO,46.06,13.532166625585408,2018-06-27 10:20:00,20.0,40.57,0.0,2018-06-27 10:00:00,0.0,35.79149999999996,45.5730000000001,9575.0,-80.0,11.0,0.0,-91.0
2018-06-27 14:21:00,online,Service 1201L,1201L back in Service.,44.97,NO,44.97,0.0,2018-06-27 14:21:00,0.0,31.74,29.419613075383587,2018-06-27 14:55:00,34.0,45.99755555555578,34.135944444444526,9835.0,-90.0,9.0,-8.0,-91.0
2018-06-27 14:39:00,online,Path 83,Path 83 Back in service.,40.57,NO,40.57,0.0,2018-06-27 14:39:00,0.0,31.74,21.764850875030817,2018-06-27 14:55:00,16.0,45.86411111111133,32.83838888888897,9835.0,-90.0,9.0,-8.0,-91.0
2018-06-28 03:18:00,offline,Battle 3,Battle River 3 off line,24.73,NO,27.19,9.947432268499812,2018-06-28 06:13:00,175.0,24.73,0.0,2018-06-28 03:18:00,0.0,22.13066666666668,25.970500000000023,8210.0,-598.0,-466.0,-132.0,0.0
2018-06-28 03:26:00,offline,Battle 3,Battle River 3 off line,24.73,NO,27.19,9.947432268499812,2018-06-28 06:13:00,167.0,24.73,0.0,2018-06-28 03:26:00,0.0,22.242222222222228,26.079833333333358,8210.0,-598.0,-466.0,-132.0,0.0
2018-06-28 19:24:00,offline,other,Calgary Energy Centre offline,31.5,NO,31.75,0.7936507936507908,2018-06-28 19:51:00,27.0,30.37,3.5873015873015834,2018-06-28 22:06:00,162.0,32.1791666666666,31.513111111111044,9570.0,-749.0,-735.0,12.0,-26.0
2018-06-29 07:34:00,online,online 2,Sheerness 2 online,31.0,NO,31.75,2.4193548387096753,2018-06-29 08:38:00,64.0,31.0,0.0,2018-06-29 07:34:00,0.0,26.658444444444417,31.60388888888888,9017.0,-877.0,-656.0,-221.0,0.0
2018-07-01 15:19:00,offline,Path 83,Path 83 out of service.,27.18,NO,27.18,0.0,2018-07-01 15:19:00,0.0,18.94,30.316409124356134,2018-07-01 18:18:00,179.0,26.15072222222216,25.41061111111106,9143.0,-756.0,-645.0,-111.0,0.0
2018-07-01 18:22:00,online,Path 83,Path 83 in service.,18.94,NO,25.05,32.25976768743399,2018-07-01 18:42:00,20.0,18.94,0.0,2018-07-01 18:22:00,0.0,25.27327777777772,22.96166666666667,9054.0,-652.0,-641.0,-11.0,0.0
2018-07-03 01:40:00,offline,Sundance 4,Sundance 4 off line.,26.96,NO,28.99,7.529673590504449,2018-07-03 02:20:00,40.0,26.96,0.0,2018-07-03 01:40:00,0.0,25.94344444444446,27.303444444444434,8381.0,-284.0,-134.0,-148.0,0.0
2018-07-03 10:20:00,online,Sundance 4,Sundance #4 on line.,34.09,NO,42.13,23.584628923437954,2018-07-03 11:38:00,78.0,33.26,2.4347315928424873,2018-07-03 11:00:00,40.0,33.437888888889,38.17327777777786,9829.0,-558.0,-351.0,-111.0,-98.0
2018-07-03 13:41:00,offline,Sheerness 2,Sheerness #2 off line.,42.13,NO,43.05,2.1837170662235783,2018-07-03 14:28:00,47.0,33.26,21.05388084500357,2018-07-03 15:09:00,88.0,39.11127777777785,39.749222222222336,9927.0,-566.0,-348.0,-117.0,-101.0
2018-07-04 06:30:00,offline,Genesee 3,Genesee 3 Offline,27.36,NO,37.68,37.71929824561404,2018-07-04 07:43:00,73.0,27.36,0.0,2018-07-04 06:30:00,0.0,27.213611111111096,33.102777777777874,8721.0,-251.0,-199.0,-1.0,-51.0
2018-07-04 09:07:00,online,Genesee 3,Genesee 3 On line,33.26,NO,33.26,0.0,2018-07-04 09:07:00,0.0,31.29,5.923030667468431,2018-07-04 09:54:00,47.0,32.34888888888898,32.211500000000015,9337.0,-478.0,-365.0,-12.0,-102.0
2018-07-04 14:41:00,offline,Path 83,Path 83 out of service.,43.15,NO,46.06,6.743916570104291,2018-07-04 16:07:00,86.0,33.26,22.92004634994207,2018-07-04 14:45:00,4.0,35.99238888888895,40.949611111111174,9694.0,-516.0,-396.0,-19.0,-102.0
2018-07-04 18:18:00,other,Path 83,Path 83 returned to service.,42.13,NO,42.13,0.0,2018-07-04 18:18:00,0.0,33.26,21.05388084500357,2018-07-04 18:51:00,33.0,42.553111111111136,34.941166666666774,9639.0,-425.0,-329.0,0.0,-102.0
2018-07-05 17:34:00,online,Sheerness 2,Sheerness #2 on line,46.06,NO,48.08,4.38558402084237,2018-07-05 18:40:00,66.0,33.56,27.138514980460272,2018-07-05 20:26:00,172.0,45.726333333333514,44.53544444444453,10346.0,-358.0,-214.0,0.0,-144.0
2018-07-05 18:54:00,other,Path 83,Path 83 Returned to service,48.08,NO,48.08,0.0,2018-07-05 18:54:00,0.0,31.74,33.98502495840267,2018-07-05 21:14:00,140.0,45.9642222222223,39.65138888888894,10248.0,-203.0,-61.0,2.0,-144.0
2018-07-06 07:36:00,offline,Genesee 3,Genesee Unit 3 off line,31.05,NO,80.08,157.90660225442835,2018-07-06 10:31:00,175.0,31.05,0.0,2018-07-06 07:36:00,0.0,26.06294444444437,44.40216666666686,9264.0,-427.0,-183.0,-147.0,-97.0
2018-07-06 10:00:00,online,Genesee 3,Genesee Unit 3 on line,46.06,NO,80.08,73.86018237082067,2018-07-06 10:31:00,31.0,37.42,18.758141554494134,2018-07-06 12:57:00,177.0,39.53622222222235,50.91988888888901,10361.0,-423.0,-170.0,-142.0,-117.0
2018-07-06 19:22:00,offline,Battle 3,Battle River 3 off line,31.75,NO,31.75,0.0,2018-07-06 19:22:00,0.0,27.15,14.488188976377959,2018-07-06 21:38:00,136.0,32.376666666666644,29.005611111111037,10206.0,-423.0,-239.0,-184.0,0.0
2018-07-09 02:23:00,online,Battle 3,Battle River 3 online,27.19,NO,27.19,0.0,2018-07-09 02:23:00,0.0,24.45,10.077234277307845,2018-07-09 04:57:00,154.0,28.094499999999947,26.6922777777777,8387.0,-139.0,-53.0,-86.0,0.0
2018-07-09 03:37:00,offline,Battle 3,Battle River 3 offline,27.18,NO,27.19,0.03679175864605977,2018-07-09 06:22:00,165.0,24.45,10.044150110375282,2018-07-09 04:57:00,80.0,27.18605555555559,26.209999999999905,8344.0,-152.0,-61.0,-90.0,0.0
2018-07-09 04:48:00,online,Battle 3,Battle River 3 on line,26.98,NO,31.0,14.899925871015562,2018-07-09 07:33:00,165.0,24.45,9.377316530763535,2018-07-09 04:57:00,9.0,27.18211111111111,26.610777777777795,8376.0,-139.0,-59.0,-80.0,0.0
2018-07-10 00:32:00,offline,Battle 3,Battle River 3 offline,27.19,NO,27.19,0.0,2018-07-10 00:32:00,0.0,27.18,0.0367782272894468,2018-07-10 00:47:00,15.0,31.022388888888795,27.180833333333318,9015.0,-302.0,-91.0,-164.0,-47.0
2018-07-11 02:00:00,online,Battle 3,Battle River 3 on line,27.19,NO,27.19,0.0,2018-07-11 02:00:00,0.0,25.15,7.502758367046713,2018-07-11 03:28:00,88.0,26.9837222222222,26.657944444444492,8554.0,-52.0,-47.0,-5.0,0.0
2018-07-11 10:38:00,maintenance,Users 5,The AESO is doing system maintenance today at 11:10am MDT for approx 20 mins. ADaMS will be unavailable for the outage and controllers will dispatch via phone. Users may be logged out of ETS for 5 mins and updates to AESO Reports may be delayed.,27.19,NO,43.01,58.18315557190141,2018-07-11 12:59:00,141.0,27.19,0.0,2018-07-11 10:38:00,0.0,27.186722222222183,33.62283333333334,9895.0,-209.0,-122.0,4.0,-92.0
2018-07-12 09:25:00,offline,HR Milner,H.R. Milner offline.,46.04,NO,72.33,57.10251954821894,2018-07-12 10:00:00,35.0,46.04,0.0,2018-07-12 09:25:00,0.0,32.760666666666744,67.12772222222235,9997.0,-266.0,-123.0,-4.0,-139.0
2018-07-13 01:00:00,offline,Battle 3,Battle River 3 off line.,31.75,NO,31.75,0.0,2018-07-13 01:00:00,0.0,29.4,7.401574803149613,2018-07-13 03:55:00,175.0,33.053444444444445,31.376722222222128,9014.0,-72.0,-13.0,-9.0,-51.0
2018-07-13 22:19:00,offline,Sundance 6,Sundance 6 off line.,27.19,NO,27.19,0.0,2018-07-13 22:19:00,0.0,25.51,6.178742184626696,2018-07-14 00:00:00,101.0,28.6493888888889,27.007944444444522,9382.0,-245.0,-159.0,-35.0,-51.0
2018-07-14 14:11:00,offline,line 1,Sheerness 1 off line.,31.74,NO,33.26,4.788909892879656,2018-07-14 15:43:00,92.0,31.74,0.0,2018-07-14 14:11:00,0.0,30.39238888888887,32.521277777777875,9389.0,-277.0,-129.0,-98.0,-51.0
2018-07-15 16:34:00,offline,line 2,Sheerness 2 off line.,39.75,NO,151.29,280.60377358490564,2018-07-15 16:55:00,21.0,33.26,16.327044025157235,2018-07-15 18:44:00,130.0,33.54055555555559,79.36883333333346,9988.0,-334.0,-183.0,-7.0,-144.0
2018-07-15 19:01:00,online,line 2,Sheerness 2 on line.,33.26,NO,46.06,38.48466626578475,2018-07-15 20:00:00,59.0,33.26,0.0,2018-07-15 19:01:00,0.0,79.6572777777779,35.68627777777786,10018.0,-685.0,-465.0,-77.0,-144.0
2018-07-16 00:04:00,online,Sundance 6,Sundance 6 on line.,31.75,NO,33.25,4.724409448818889,2018-07-16 00:09:00,5.0,31.74,0.03149606299213126,2018-07-16 01:02:00,58.0,33.649666666666626,31.95155555555542,9021.0,-224.0,-149.0,-4.0,-72.0
2018-07-16 02:00:00,online,Battle 3,Battle River 3 on line.,31.74,NO,31.74,0.0,2018-07-16 02:00:00,0.0,31.5,0.7561436672967825,2018-07-16 03:09:00,69.0,32.70988888888882,31.592,8694.0,-119.0,-77.0,-15.0,-27.0
2018-07-18 00:00:00,offline,Battle 3,Battle River 3 offline,33.25,NO,33.25,0.0,2018-07-18 00:00:00,0.0,31.5,5.263157894736848,2018-07-18 02:50:00,170.0,44.29444444444459,32.25022222222216,9563.0,-592.0,-287.0,-254.0,-51.0
2018-07-18 01:30:00,online,HR Milner,HR Milner online,31.75,NO,31.75,0.0,2018-07-18 01:30:00,0.0,31.5,0.7874015748031482,2018-07-18 02:50:00,80.0,37.65611111111111,31.688555555555467,9308.0,-302.0,-162.0,-116.0,-27.0
2018-07-18 18:30:00,frequency deviation,Frequency 59.744,Frequency excursion to 59.744 HZ due to event external to the AIES,48.16,NO,48.16,0.0,2018-07-18 18:30:00,0.0,31.75,34.07392026578072,2018-07-18 21:27:00,177.0,177.67438888888947,36.38300000000003,10742.0,-786.0,-526.0,-203.0,-57.0
2018-07-19 09:32:00,maintenance,AESO,The AESO is doing planned system maintenance today at 10:10am MDT for approximately 30 minutes. ADaMS will be unavailable for the duration of the outage. System Controllers will dispatch via phone. Updates to AESO Reports may be delayed.,44.6,NO,60.75,36.21076233183855,2018-07-19 12:12:00,160.0,36.06,19.147982062780265,2018-07-19 10:48:00,76.0,36.21111111111116,46.435722222222246,10405.0,-535.0,-262.0,-132.0,-142.0
2018-07-19 13:33:00,maintenance,AESO,The AESO is doing planned system maintenance today at 14:10pm MDT for approximately 30 minutes. ADaMS will be unavailable for the duration of the outage. System Controllers will dispatch via phone. Updates to AESO Reports may be delayed.,48.27,YES,758.39,1471.1414957530556,2018-07-19 16:08:00,155.0,46.06,4.57841309301844,2018-07-19 14:00:00,27.0,49.21961111111107,123.95444444444432,10970.0,-631.0,-343.0,-133.0,-155.0
2018-07-21 05:54:00,offline,HR Milner,HR Milner offline.,27.18,NO,33.25,22.33259749816041,2018-07-21 08:33:00,159.0,27.14,0.14716703458425018,2018-07-21 07:00:00,66.0,27.1827222222222,29.347222222222175,8598.0,-83.0,4.0,11.0,-98.0
2018-07-21 09:30:00,offline,Path 1201L,1201L and Path 83 out of service for scheduled maintenance.,44.6,NO,44.6,0.0,2018-07-21 09:30:00,0.0,33.26,25.42600896860987,2018-07-21 09:40:00,10.0,31.06538888888889,37.69633333333335,9439.0,-163.0,-19.0,-1.0,-144.0
2018-07-21 13:36:00,online,HR Milner,HR Milner online.,33.25,NO,33.26,0.030075187969913486,2018-07-21 13:42:00,6.0,27.19,18.225563909774433,2018-07-21 16:24:00,168.0,37.038333333333405,31.97227777777771,9815.0,-125.0,21.0,0.0,-144.0
2018-07-22 12:24:00,other,service 1201L,1201L returned to service.,27.18,NO,31.14,14.569536423841068,2018-07-22 15:18:00,174.0,27.18,0.0,2018-07-22 12:24:00,0.0,27.1555,27.3163333333333,9449.0,-136.0,5.0,1.0,-144.0
2018-07-22 12:36:00,online,Path 83,Path 83 in service.,27.18,NO,31.74,16.777041942604853,2018-07-22 15:24:00,168.0,27.18,0.0,2018-07-22 12:36:00,0.0,27.16416666666664,27.620333333333328,9449.0,-136.0,5.0,1.0,-144.0
2018-07-24 21:29:00,offline,HR Milner,HR Milner offline.,33.25,NO,33.26,0.030075187969913486,2018-07-24 21:51:00,22.0,33.0,0.7518796992481258,2018-07-24 23:17:00,108.0,32.23749999999993,33.20011111111113,9563.0,74.0,45.0,187.0,-152.0
2018-07-26 10:47:00,maintenance,AESO,The AESO is doing planned system maintenance today at 11:10am MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage. System Controllers will dispatch via phone. Updates to AESO Reports may be delayed.,65.55,YES,500.0,662.7765064836003,2018-07-26 13:00:00,133.0,46.06,29.733028222730727,2018-07-26 12:17:00,90.0,49.63983333333339,119.49577777777756,10201.0,-113.0,33.0,9.0,-153.0
2018-07-27 09:03:00,online,Battle 3,Battle River #3 on line.,45.88,YES,700.0,1425.7192676547515,2018-07-27 10:44:00,101.0,45.88,0.0,2018-07-27 09:03:00,0.0,37.60561111111118,139.29450000000006,10002.0,11.0,-32.0,18.0,24.0
2018-07-27 10:33:00,offline,other,1201L out of service. Cause unknown  ETR unknown  BCH investigating.,109.11,YES,700.0,541.5543946476033,2018-07-27 10:44:00,11.0,46.06,57.78572083218769,2018-07-27 11:09:00,36.0,49.03544444444447,164.41249999999962,10162.0,22.0,-13.0,9.0,24.0
2018-07-27 10:49:00,online,Service 1201L,1201L In Service.,700.0,YES,700.0,0.0,2018-07-27 10:49:00,0.0,46.06,93.42,2018-07-27 11:09:00,20.0,85.22166666666672,134.99233333333333,10162.0,22.0,-13.0,9.0,24.0
2018-07-27 10:59:00,online,Path 83,Path 83 back in service.,700.0,YES,700.0,0.0,2018-07-27 10:59:00,0.0,46.06,93.42,2018-07-27 11:09:00,10.0,122.16277777777783,102.18288888888908,10162.0,22.0,-13.0,9.0,24.0
2018-07-27 23:34:00,offline,Battle 3,Battle River #3 off line.,33.26,NO,33.26,0.0,2018-07-27 23:34:00,0.0,31.75,4.539987973541781,2018-07-28 01:44:00,130.0,41.926722222222274,32.83477777777778,9416.0,9.0,13.0,-4.0,0.0
2018-07-29 05:00:00,online,Battle 3,Battle River #3 on line.,33.25,NO,33.25,0.0,2018-07-29 05:00:00,0.0,31.75,4.511278195488721,2018-07-29 06:56:00,116.0,33.2572222222223,32.75688888888885,8679.0,174.0,95.0,84.0,0.0
2018-07-30 11:10:00,offline,Path 83,Path 83 out of service.,97.63,YES,825.25,745.2832121274198,2018-07-30 13:30:00,140.0,97.39,0.2458260780497712,2018-07-30 11:52:00,42.0,55.311722222222166,372.0292777777772,10712.0,-251.0,-82.0,-18.0,-143.0
2018-08-01 14:32:00,maintenance,AESO,The AESO is doing planned system maintenance today at 15:00 MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage and System Controllers will dispatch via phone.,586.24,YES,586.24,0.0,2018-08-01 14:32:00,0.0,50.0,91.47106986899564,2018-08-01 17:22:00,170.0,427.08500000000083,414.09377777777814,10875.0,-585.0,-585.0,0.0,0.0
2018-08-03 00:19:00,offline,Battle 4,Battle River 4 off line,47.66,NO,47.66,0.0,2018-08-03 00:19:00,0.0,38.25,19.744020142677286,2018-08-03 01:00:00,41.0,56.446499999999986,40.98966666666665,9229.0,-18.0,-18.0,0.0,0.0
